,20250210_447_sbom_data.json,20250312_248_sbom_data.json,20250308_540_sbom_data.json,20250502_jumbo_3179_sbom_data.json,20250211_1366_sbom_data.json,20250307_139_sbom_data.json,20250419_491_sbom_data.json,20250414_793_sbom_data.json,20250502_jumbo_12963_sbom_data.json,20250320_1023_sbom_data.json,20250324_485_sbom_data.json,20250219_1142_sbom_data.json,20250411_866_sbom_data.json,20250324_242_sbom_data.json,20250322_241_sbom_data.json,20250416_657_sbom_data.json,20250502_jumbo_10892_sbom_data.json,20250306_550_sbom_data.json,20250502_jumbo_979_sbom_data.json,20250307_1428_sbom_data.json,20250227_1133_sbom_data.json,20250323_221_sbom_data.json,20250321_648_sbom_data.json,20250420_249_sbom_data.json,20250324_396_sbom_data.json,20250214_1461_sbom_data.json,20250306_771_sbom_data.json,20250327_1054_sbom_data.json,20250215_283_sbom_data.json,20250502_jumbo_13314_sbom_data.json,20250407_203_sbom_data.json,20250412_1361_sbom_data.json,20250417_208_sbom_data.json,20250224_1367_sbom_data.json,20250226_632_sbom_data.json,20250325_132_sbom_data.json,20250418_910_sbom_data.json,20250502_jumbo_13802_sbom_data.json,20250311_1388_sbom_data.json,20250502_jumbo_9047_sbom_data.json,20250320_100_sbom_data.json,20250330_99_sbom_data.json,20250310_824_sbom_data.json,20250315_1221_sbom_data.json,20250408_221_sbom_data.json,20250303_1483_sbom_data.json,20250323_91_sbom_data.json,20250502_jumbo_7959_sbom_data.json,20250419_1455_sbom_data.json,20250316_1292_sbom_data.json,20250308_1092_sbom_data.json,20250308_1329_sbom_data.json,20250502_jumbo_2331_sbom_data.json,20250405_877_sbom_data.json,20250411_217_sbom_data.json,20250426_1545_sbom_data.json,20250329_448_sbom_data.json,20250412_1423_sbom_data.json,20250502_jumbo_6624_sbom_data.json,20250326_674_sbom_data.json,20250427_65_sbom_data.json,20250323_832_sbom_data.json,20250210_1258_sbom_data.json,20250418_1115_sbom_data.json,20250216_1131_sbom_data.json,20250502_jumbo_11496_sbom_data.json,20250214_449_sbom_data.json,20250307_82_sbom_data.json,20250502_jumbo_14282_sbom_data.json,20250308_194_sbom_data.json,20250404_1683_sbom_data.json,20250214_1123_sbom_data.json,20250219_1451_sbom_data.json,20250319_857_sbom_data.json,20250302_1466_sbom_data.json,20250329_223_sbom_data.json,20250301_261_sbom_data.json,20250312_876_sbom_data.json,20250209_351_sbom_data.json,20250218_533_sbom_data.json,20250405_1585_sbom_data.json,20250227_1478_sbom_data.json,20250208_1394_sbom_data.json,20250325_816_sbom_data.json,20250402_1511_sbom_data.json,20250406_1002_sbom_data.json,20250407_861_sbom_data.json,20250226_192_sbom_data.json,20250217_1222_sbom_data.json,20250215_700_sbom_data.json,20250327_1532_sbom_data.json,20250421_528_sbom_data.json,20250217_1561_sbom_data.json,20250426_1120_sbom_data.json,20250417_234_sbom_data.json,20250415_1518_sbom_data.json,20250410_1473_sbom_data.json,20250427_294_sbom_data.json,20250315_1483_sbom_data.json,20250317_1341_sbom_data.json
20250324_485_sbom_data.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250219_1142_sbom_data.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30686702224993867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4031029245975959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16182941141425927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250411_866_sbom_data.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30686702224993867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23652526370326102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2960249868021251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250324_242_sbom_data.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250322_241_sbom_data.json,0.0018906116253059387,0.08347923178951075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.026804855692814638,0.0,0.0,0.0,0.05432301230818494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05602179298113284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016702213923425722,0.0,0.0,0.0,0.0,0.0
20250416_657_sbom_data.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008265695879966017,0.0,0.0,0.0,0.0,0.0,0.9089749720972083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017391906889208598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06096437850148954,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05888759841840066,0.0,0.09743947726042168,0.0,0.0,0.0,0.989271937864795,0.0,0.0,0.0,0.0
20250502_jumbo_10892_sbom_data.json,0.004752507718560467,0.03314178325628507,0.0,0.0024680263280562405,0.0036102509837807758,0.0010857422439239563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026804855692814638,0.0,1.0,0.0039437078273226525,0.002339832986478845,0.0,0.027320337496027598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005303224003575408,0.0038044770368194786,0.008628530103262989,0.0,0.0,0.0,0.0,0.0,0.002268939083805074,0.0,0.0,0.0,0.0,0.0,0.0,0.0060330790011399495,0.0,0.0,0.0,0.027743437266353217,0.0,0.012400366993762093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023979881506116787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001513474237657024,0.0024143468598118835,0.0034791908342363762,0.0013003036168207933,0.0,0.0,0.0,0.003504685837897372,0.003058247751877644,0.0625459519951662,0.0022029489400990834,0.0,0.0,0.0,0.0,0.004805748429245683,0.0,0.0,0.007186161709850154,0.011761979775847163,0.0,0.0,0.0,0.0,0.0008747562428567469,0.0,0.003216060693774364,0.0007199178142455003,0.004213451043740794,0.0,0.0035984077701619026,0.0,0.0032834242904857497,0.01255403954645423
20250306_550_sbom_data.json,0.14059723030977447,0.0,0.0013455649192331014,0.05314350060057197,0.0959896549916088,0.45666942200482646,0.0,0.0,0.007522829292974068,0.0030390181663045154,0.0,0.0,0.0,0.0,0.0,0.0,0.0039437078273226525,1.0,0.373861949627734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7801899508234625,0.8658630932660917,0.19664555115647264,0.0013139146122473969,0.0,0.0,0.005068855632748149,0.0,0.07493676490534122,0.002635259166041422,0.0,0.0,0.013398873025767971,0.0,0.0,0.9261664526778326,0.0,0.0,0.07351574424348474,0.0,0.0,0.0663003509864173,0.02376230715464986,0.0,0.0,0.0,0.0,0.0,0.0055713038633917016,0.18708756849383995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16982373440878498,0.036908420039594485,0.19515629719522293,0.17779000384379864,0.002970503132503775,0.0014732030233564515,0.0,0.19679803013565067,0.24688602286083058,0.0441314104133587,0.3597367819561569,0.0,0.0,0.0,0.0,0.03460845614431373,0.0,0.0,0.10153409156898509,0.1152147060194948,0.020088402520628507,0.0,0.0,0.0,0.2481767189712417,0.0,0.13616659965909628,0.34332007253208424,0.09663718437284434,0.0,0.03755071137681047,0.0,0.7852596597910785,0.07836133520660667
20250502_jumbo_979_sbom_data.json,0.09250766220919644,0.0,0.0012165595953007914,0.22919484511973356,0.13417630472503914,0.7347471900317334,0.17878523949339392,0.0,0.04099539140128517,0.036136383719391534,0.0,0.0,0.0,0.0,0.0,0.0,0.002339832986478845,0.373861949627734,1.0,0.0,0.0,0.0,0.0,0.0011971898817870227,0.0,0.0,0.0,0.0,0.3193228888209763,0.34628673537421606,0.10466623898356772,0.0025281257714349762,0.0,0.0,0.07729711655376637,0.0,0.03786476091275585,0.002365430271826064,0.0011719193382591683,0.0,0.12147495187001867,0.0,0.0,0.36037603062005724,0.0,0.0,0.20125396748960944,0.0,0.0,0.025514826638820185,0.03238047770154112,0.0,0.0,0.0,0.0,0.0,0.0012172997937879963,0.431681038901406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4246205746011441,0.17195026917509929,0.12773642499392787,0.2437162588008613,0.0012304853005019598,0.001328234447074803,0.0,0.16175258798818434,0.199295179481413,0.025050146190541207,0.5138331941935351,0.0,0.0,0.0,0.0,0.004280731063820115,0.0,0.0,0.031086428849028968,0.08457889162283007,0.04862389741409327,0.0,0.0,0.0,0.5943199166071561,0.0,0.07433650909361776,0.5002413367971229,0.0738722181587427,0.0,0.12588680048083264,0.0,0.3245840308849311,0.019981351492951036
20250307_1428_sbom_data.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13680940222117843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020897536025495855,0.0,0.0,0.0,0.0,0.0,0.0,0.41800010750673877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
